id_encuestador,latitud,longitud,municipio,municipio_texto,P19_1_texto,P19_2_texto,seccion_electoral,Creation Date,Modified Date
10512,16.8763735,-99.9099558,1,Acapulco,Beatriz Mojica Morga,Esthela Damián Peralta,21,"Dec 5, 2025 11:31 am","Dec 5, 2025 11:57 am"
10413,,,1,Acapulco,Ninguno (NO LEER),,120,"Dec 5, 2025 11:31 am","Dec 5, 2025 11:57 am"
26,,,1,Acapulco,Abelina López Rodríguez,Iván Hernández Díaz,105,"Dec 5, 2025 11:31 am","Dec 5, 2025 11:43 am"
10803,16.8528721,-99.8152383,1,Acapulco,No respondió (NO LEER),,296,"Dec 5, 2025 11:31 am","Dec 5, 2025 11:38 am"
319,,,3,Iguala,Javier Saldaña Almazán,No sabe (NO LEER),1492,"Dec 5, 2025 11:31 am","Dec 5, 2025 11:54 am"
231,,,2,Chilpancingo,Beatriz Mojica Morga,Esthela Damián Peralta,2822,"Dec 5, 2025 11:30 am","Dec 5, 2025 11:52 am"
223,17.5397989,-99.5211753,2,Chilpancingo,Jacinto González Varona,No sabe (NO LEER),1259,"Dec 5, 2025 11:32 am","Dec 5, 2025 11:45 am"
10410,19.4401725,-99.1297357,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,113,"Dec 5, 2025 11:33 am","Dec 5, 2025 11:47 am"
312,,,3,Iguala,,,1499,"Dec 5, 2025 11:33 am","Dec 5, 2025 11:34 am"
12307,18.3160056,-99.5659571,3,Iguala,Félix Salgado Macedonio,Beatriz Mojica Morga,2831,"Dec 5, 2025 11:33 am","Dec 5, 2025 12:01 pm"
10101,,,1,Acapulco,Abelina López Rodríguez,Esthela Damián Peralta,247,"Dec 5, 2025 11:33 am","Dec 5, 2025 12:03 pm"
101710,,,1,Acapulco,Félix Salgado Macedonio,Pablo Amílcar Sandoval Ballesteros,207,"Dec 5, 2025 11:33 am","Dec 5, 2025 11:45 am"
10507,16.8639515,-99.8822807,1,Acapulco,Félix Salgado Macedonio,Abelina López Rodríguez,31,"Dec 5, 2025 11:33 am","Dec 5, 2025 11:47 am"
10104,16.8707852,-99.8263654,1,Acapulco,Ninguno (NO LEER),,247,"Dec 5, 2025 11:33 am","Dec 5, 2025 11:46 am"
316,,,3,Iguala,Ninguno (NO LEER),,1492,"Dec 5, 2025 11:34 am","Dec 5, 2025 11:53 am"
311,,,3,Iguala,,,1499,"Dec 5, 2025 11:34 am","Dec 5, 2025 11:35 am"
228,17.562795,-99.4969146,2,Chilpancingo,Ninguno (NO LEER),,1218,"Dec 5, 2025 11:34 am","Dec 5, 2025 11:47 am"
248,,,2,Chilpancingo,Iván Hernández Díaz,Félix Salgado Macedonio,1265,"Dec 5, 2025 11:34 am","Dec 5, 2025 11:48 am"
2112,,,2,Chilpancingo,,,1210,"Dec 5, 2025 11:34 am","Dec 5, 2025 11:41 am"
10345,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,229,"Dec 5, 2025 11:34 am","Dec 5, 2025 11:48 am"
212,,,2,Chilpancingo,Ninguno (NO LEER),,1211,"Dec 5, 2025 11:34 am","Dec 5, 2025 12:08 pm"
311,,,3,Iguala,,,1499,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:35 am"
215,,,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1211,"Dec 5, 2025 11:35 am","Dec 5, 2025 12:51 pm"
101711,16.8827069,-99.896535,1,Acapulco,Ninguno (NO LEER),,192,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:59 am"
10168,,,1,Acapulco,No sabe (NO LEER),,279,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:47 am"
10119,,,1,Acapulco,Ninguno (NO LEER),,279,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:51 am"
10120,16.8621151,-99.8422836,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,279,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:51 am"
101711,16.882977,-99.8969583,1,Acapulco,No respondió (NO LEER),,192,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:51 am"
10170,15.6890142,-92.3662061,1,Acapulco,Félix Salgado Macedonio,Ninguno (NO LEER),279,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:54 am"
10170,,,1,Acapulco,,,279,"Dec 5, 2025 11:35 am","Dec 5, 2025 11:35 am"
101719,,,1,Acapulco,Beatriz Mojica Morga,Esthela Damián Peralta,157,"Dec 5, 2025 11:36 am","Dec 5, 2025 12:13 pm"
348,18.336062,-99.5245905,3,Iguala,Félix Salgado Macedonio,Beatriz Mojica Morga,1521,"Dec 5, 2025 11:36 am","Dec 5, 2025 11:47 am"
10343,,,1,Acapulco,Ninguno (NO LEER),,229,"Dec 5, 2025 11:36 am","Dec 5, 2025 11:43 am"
238,17.5254015,-99.4794237,2,Chilpancingo,Beatriz Mojica Morga,No sabe (NO LEER),1271,"Dec 5, 2025 11:36 am","Dec 5, 2025 11:48 am"
10504,,,1,Acapulco,No sabe (NO LEER),,19,"Dec 5, 2025 11:36 am","Dec 5, 2025 11:48 am"
10505,,,1,Acapulco,Ninguno (NO LEER),,19,"Dec 5, 2025 11:36 am","Dec 5, 2025 11:45 am"
10171,,,1,Acapulco,Abelina López Rodríguez,Iván Hernández Díaz,279,"Dec 5, 2025 11:36 am","Dec 5, 2025 11:54 am"
10346,,,1,Acapulco,,,2835,"Dec 5, 2025 11:37 am","Dec 5, 2025 11:39 am"
349,18.336062,-99.5245905,3,Iguala,No sabe (NO LEER),,1521,"Dec 5, 2025 11:37 am","Dec 5, 2025 11:51 am"
347,18.336062,-99.5245905,3,Iguala,Javier Saldaña Almazán,Beatriz Mojica Morga,1521,"Dec 5, 2025 11:37 am","Dec 5, 2025 11:52 am"
101701,16.872208,-99.8169341,1,Acapulco,Ninguno (NO LEER),,265,"Dec 5, 2025 11:37 am","Dec 5, 2025 12:08 pm"
325,18.3392324,-99.5365356,3,Iguala,Javier Saldaña Almazán,No respondió (NO LEER),1527,"Dec 5, 2025 11:38 am","Dec 5, 2025 11:45 am"
328,18.3521757,-99.5398833,3,Iguala,,,1489,"Dec 5, 2025 11:38 am","Dec 5, 2025 11:50 am"
10357,,,1,Acapulco,Iván Hernández Díaz,Félix Salgado Macedonio,121,"Dec 5, 2025 11:38 am","Dec 5, 2025 11:49 am"
327,,,3,Iguala,,,1489,"Dec 5, 2025 11:39 am","Dec 5, 2025 11:46 am"
10803,16.8528721,-99.8152383,1,Acapulco,Félix Salgado Macedonio,Ninguno (NO LEER),296,"Dec 5, 2025 11:39 am","Dec 5, 2025 11:47 am"
101709,16.8827783,-99.8200679,1,Acapulco,Ninguno (NO LEER),,207,"Dec 5, 2025 11:39 am","Dec 5, 2025 11:57 am"
222,17.5571854,-99.5103227,2,Chilpancingo,No sabe (NO LEER),,1223,"Dec 5, 2025 11:39 am","Dec 5, 2025 12:16 pm"
3410,18.336062,-99.5245905,3,Iguala,Jacinto González Varona,No sabe (NO LEER),1521,"Dec 5, 2025 11:37 am","Dec 5, 2025 11:46 am"
10805,16.8709042,-99.8731384,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,271,"Dec 5, 2025 11:39 am","Dec 5, 2025 11:57 am"
10513,,,1,Acapulco,,,124,"Dec 5, 2025 11:39 am","Dec 5, 2025 11:39 am"
10102,,,1,Acapulco,Ninguno (NO LEER),,247,"Dec 5, 2025 11:39 am","Dec 5, 2025 11:57 am"
101716,16.9008359,-99.8196951,1,Acapulco,No sabe (NO LEER),,153,"Dec 5, 2025 11:39 am","Dec 5, 2025 12:03 pm"
101705,,,1,Acapulco,Beatriz Mojica Morga,Iván Hernández Díaz,158,"Dec 5, 2025 11:39 am","Dec 5, 2025 11:53 am"
101712,,,1,Acapulco,Beatriz Mojica Morga,Pablo Amílcar Sandoval Ballesteros,192,"Dec 5, 2025 11:40 am","Dec 5, 2025 12:02 pm"
231,17.5368969,-99.4762976,2,Chilpancingo,Ninguno (NO LEER),,1270,"Dec 5, 2025 11:40 am","Dec 5, 2025 12:15 pm"
101712,,,1,Acapulco,Ninguno (NO LEER),,192,"Dec 5, 2025 11:40 am","Dec 5, 2025 12:24 pm"
225,17.5397989,-99.5211753,2,Chilpancingo,Félix Salgado Macedonio,Jacinto González Varona,1259,"Dec 5, 2025 11:40 am","Dec 5, 2025 11:49 am"
101717167,16.8808121,-99.8163295,1,Acapulco,Ninguno (NO LEER),,208,"Dec 5, 2025 11:41 am","Dec 5, 2025 12:29 pm"
25,16.8639515,-99.8822807,1,Acapulco,Abelina López Rodríguez,Jacinto González Varona,1,"Dec 5, 2025 11:41 am","Dec 5, 2025 12:03 pm"
211,,,2,Chilpancingo,Jacinto González Varona,Iván Hernández Díaz,1112,"Dec 5, 2025 11:41 am","Dec 5, 2025 11:52 am"
10346,,,1,Acapulco,,,2835,"Dec 5, 2025 11:41 am","Dec 5, 2025 11:41 am"
10804,,,1,Acapulco,Beatriz Mojica Morga,Félix Salgado Macedonio,256,"Dec 5, 2025 11:41 am","Dec 5, 2025 12:11 pm"
10804,,,1,Acapulco,,,256,"Dec 5, 2025 11:41 am","Dec 5, 2025 11:41 am"
10404,,,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),118,"Dec 5, 2025 11:41 am","Dec 5, 2025 11:55 am"
10402,,,1,Acapulco,Beatriz Mojica Morga,Javier Saldaña Almazán,114,"Dec 5, 2025 11:41 am","Dec 5, 2025 11:57 am"
237,17.5595976,-99.5320243,2,Chilpancingo,Félix Salgado Macedonio,Beatriz Mojica Morga,2822,"Dec 5, 2025 11:41 am","Dec 5, 2025 12:10 pm"
10348,,,1,Acapulco,,,2835,"Dec 5, 2025 11:42 am","Dec 5, 2025 11:44 am"
101719,,,1,Acapulco,Esthela Damián Peralta,No sabe (NO LEER),157,"Dec 5, 2025 11:42 am","Dec 5, 2025 12:03 pm"
10346,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,2835,"Dec 5, 2025 11:42 am","Dec 5, 2025 11:59 am"
244,,,2,Chilpancingo,Jacinto González Varona,Iván Hernández Díaz,1265,"Dec 5, 2025 11:42 am","Dec 5, 2025 11:57 am"
10365,,,1,Acapulco,Iván Hernández Díaz,No sabe (NO LEER),165,"Dec 5, 2025 11:42 am","Dec 5, 2025 11:52 am"
344,18.3270669,-99.5228716,3,Iguala,No sabe (NO LEER),,1522,"Dec 5, 2025 11:43 am","Dec 5, 2025 12:00 pm"
101716,16.8995028,-99.8180187,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),7,"Dec 5, 2025 11:43 am","Dec 5, 2025 11:49 am"
10802,16.8347067,-99.800361,1,Acapulco,Beatriz Mojica Morga,Esthela Damián Peralta,306,"Dec 5, 2025 11:43 am","Dec 5, 2025 12:10 pm"
237,,,2,Chilpancingo,,,2822,"Dec 5, 2025 11:43 am","Dec 5, 2025 11:45 am"
21,16.8639515,-99.8822807,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,25,"Dec 5, 2025 11:43 am","Dec 5, 2025 11:54 am"
10,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,121,"Dec 5, 2025 11:43 am","Dec 5, 2025 11:59 am"
10343,,,1,Acapulco,Esthela Damián Peralta,Javier Saldaña Almazán,47,"Dec 5, 2025 11:43 am","Dec 5, 2025 11:56 am"
10351,,,1,Acapulco,Beatriz Mojica Morga,Esthela Damián Peralta,145,"Dec 5, 2025 11:44 am","Dec 5, 2025 12:03 pm"
219,17.5743869,-99.5066158,2,Chilpancingo,Ninguno (NO LEER),,1211,"Dec 5, 2025 11:44 am","Dec 5, 2025 12:05 pm"
10509,,,1,Acapulco,Javier Saldaña Almazán,Félix Salgado Macedonio,17,"Dec 5, 2025 11:44 am","Dec 5, 2025 11:56 am"
10348,,,1,Acapulco,No respondió (NO LEER),,2835,"Dec 5, 2025 11:44 am","Dec 5, 2025 11:53 am"
101720,,,1,Acapulco,Félix Salgado Macedonio,Javier Saldaña Almazán,157,"Dec 5, 2025 11:44 am","Dec 5, 2025 11:55 am"
10363,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,165,"Dec 5, 2025 11:44 am","Dec 5, 2025 12:07 pm"
10404,,,1,Acapulco,No sabe (NO LEER),,118,"Dec 5, 2025 11:45 am","Dec 5, 2025 11:54 am"
10513,16.9083195,-99.9547946,1,Acapulco,,,124,"Dec 5, 2025 11:45 am","Dec 5, 2025 11:53 am"
12311,18.3160056,-99.5659571,3,Iguala,,,2831,"Dec 5, 2025 11:45 am","Dec 5, 2025 11:47 am"
101710,,,1,Acapulco,No respondió (NO LEER),,207,"Dec 5, 2025 11:45 am","Dec 5, 2025 11:54 am"
10508,,,1,Acapulco,No respondió (NO LEER),,125,"Dec 5, 2025 11:45 am","Dec 5, 2025 11:55 am"
10508,,,1,Acapulco,,,125,"Dec 5, 2025 11:45 am","Dec 5, 2025 11:45 am"
10511,16.8784515,-99.9103872,1,Acapulco,No respondió (NO LEER),,21,"Dec 5, 2025 11:46 am","Dec 5, 2025 12:27 pm"
10505,,,1,Acapulco,Ninguno (NO LEER),,19,"Dec 5, 2025 11:46 am","Dec 5, 2025 11:53 am"
1050,16.8808875,-99.9460155,1,Acapulco,Esthela Damián Peralta,Javier Saldaña Almazán,17,"Dec 5, 2025 11:46 am","Dec 5, 2025 11:56 am"
10405,,,1,Acapulco,,,181,"Dec 5, 2025 11:46 am","Dec 5, 2025 11:52 am"
101701,,,1,Acapulco,Beatriz Mojica Morga,No sabe (NO LEER),265,"Dec 5, 2025 11:46 am","Dec 5, 2025 11:57 am"
10103,,,1,Acapulco,,,247,"Dec 5, 2025 11:46 am","Dec 5, 2025 11:47 am"
10414,,,1,Acapulco,Javier Saldaña Almazán,Félix Salgado Macedonio,120,"Dec 5, 2025 11:46 am","Dec 5, 2025 11:58 am"
12312,18.3276701,-99.5587521,3,Iguala,Javier Saldaña Almazán,Esthela Damián Peralta,2831,"Dec 5, 2025 11:47 am","Dec 5, 2025 12:25 pm"
242,17.5380607,-99.5179542,2,Chilpancingo,No sabe (NO LEER),,1265,"Dec 5, 2025 11:47 am","Dec 5, 2025 12:04 pm"
210,,,2,Chilpancingo,,,1226,"Dec 5, 2025 11:47 am","Dec 5, 2025 11:52 am"
10408,,,1,Acapulco,,,133,"Dec 5, 2025 11:47 am","Dec 5, 2025 11:48 am"
101702,,,1,Acapulco,Beatriz Mojica Morga,Ninguno (NO LEER),265,"Dec 5, 2025 11:47 am","Dec 5, 2025 12:03 pm"
101711,16.8829773,-99.8969669,1,Acapulco,Javier Saldaña Almazán,Ninguno (NO LEER),192,"Dec 5, 2025 11:48 am","Dec 5, 2025 12:14 pm"
227,17.5427801,-99.5288417,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1259,"Dec 5, 2025 11:48 am","Dec 5, 2025 12:05 pm"
101713,,,1,Acapulco,Ninguno (NO LEER),,225,"Dec 5, 2025 11:48 am","Dec 5, 2025 12:21 pm"
10103,16.8707852,-99.8263654,1,Acapulco,Ninguno (NO LEER),,247,"Dec 5, 2025 11:49 am","Dec 5, 2025 12:17 pm"
10344,,,1,Acapulco,Jacinto González Varona,Beatriz Mojica Morga,229,"Dec 5, 2025 11:49 am","Dec 5, 2025 11:58 am"
226,17.5427801,-99.5288417,2,Chilpancingo,Javier Saldaña Almazán,Ninguno (NO LEER),1259,"Dec 5, 2025 11:49 am","Dec 5, 2025 12:05 pm"
10505,,,1,Acapulco,No sabe (NO LEER),,19,"Dec 5, 2025 11:49 am","Dec 5, 2025 12:11 pm"
10345,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,229,"Dec 5, 2025 11:49 am","Dec 5, 2025 12:06 pm"
10117,,,1,Acapulco,,,278,"Dec 5, 2025 11:50 am","Dec 5, 2025 12:00 pm"
10404,,,1,Acapulco,Félix Salgado Macedonio,No respondió (NO LEER),118,"Dec 5, 2025 11:50 am","Dec 5, 2025 12:21 pm"
3211,17.5368969,-99.4762976,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1270,"Dec 5, 2025 11:50 am","Dec 5, 2025 12:07 pm"
101716,16.8997255,-99.8181277,1,Acapulco,Javier Saldaña Almazán,Beatriz Mojica Morga,1,"Dec 5, 2025 11:50 am","Dec 5, 2025 12:10 pm"
101706,,,1,Acapulco,Beatriz Mojica Morga,Esthela Damián Peralta,158,"Dec 5, 2025 11:51 am","Dec 5, 2025 12:25 pm"
10507,16.870351,-99.9344646,1,Acapulco,Ninguno (NO LEER),,31,"Dec 5, 2025 11:52 am","Dec 5, 2025 12:10 pm"
211,,,2,Chilpancingo,,,1211,"Dec 5, 2025 11:52 am","Dec 5, 2025 11:52 am"
10803,16.8528855,-99.8152134,1,Acapulco,Ninguno (NO LEER),,296,"Dec 5, 2025 11:52 am","Dec 5, 2025 12:01 pm"
327,,,3,Iguala,,,1492,"Dec 5, 2025 11:53 am","Dec 5, 2025 11:53 am"
10515,16.8899593,-99.9455524,1,Acapulco,Ninguno (NO LEER),,9,"Dec 5, 2025 11:53 am","Dec 5, 2025 12:05 pm"
341,18.3290618,-99.5260606,3,Iguala,,,1522,"Dec 5, 2025 11:53 am","Dec 5, 2025 11:54 am"
10359,16.916331,-99.8358003,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,111,"Dec 5, 2025 11:53 am","Dec 5, 2025 12:09 pm"
3410,,,3,Iguala,,,1524,"Dec 5, 2025 11:52 am","Dec 5, 2025 11:53 am"
10410,,,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,113,"Dec 5, 2025 11:54 am","Dec 5, 2025 12:07 pm"
10360,16.9163968,-99.8357251,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,111,"Dec 5, 2025 11:54 am","Dec 5, 2025 12:10 pm"
223,17.5427801,-99.5288417,2,Chilpancingo,Jacinto González Varona,No sabe (NO LEER),1259,"Dec 5, 2025 11:55 am","Dec 5, 2025 12:11 pm"
234,17.5449647,-99.4835919,2,Chilpancingo,,,1257,"Dec 5, 2025 12:00 pm","Dec 5, 2025 1:12 pm"
225,,,2,Chilpancingo,Félix Salgado Macedonio,Jacinto González Varona,1259,"Dec 5, 2025 11:55 am","Dec 5, 2025 12:05 pm"
245,17.5364239,-99.5165976,2,Chilpancingo,Ninguno (NO LEER),,1265,"Dec 5, 2025 11:55 am","Dec 5, 2025 12:03 pm"
10404,,,1,Acapulco,Pablo Amílcar Sandoval Ballesteros,Iván Hernández Díaz,118,"Dec 5, 2025 11:55 am","Dec 5, 2025 12:10 pm"
27,,,1,Acapulco,Abelina López Rodríguez,Ninguno (NO LEER),105,"Dec 5, 2025 11:55 am","Dec 5, 2025 12:07 pm"
10410,,,1,Acapulco,Iván Hernández Díaz,No sabe (NO LEER),113,"Dec 5, 2025 11:56 am","Dec 5, 2025 12:06 pm"
10358,16.9150732,-99.8334195,1,Acapulco,Beatriz Mojica Morga,Iván Hernández Díaz,111,"Dec 5, 2025 11:56 am","Dec 5, 2025 12:05 pm"
10404,,,1,Acapulco,No sabe (NO LEER),,118,"Dec 5, 2025 11:56 am","Dec 5, 2025 12:03 pm"
101705,16.8639515,-99.8822807,1,Acapulco,Beatriz Mojica Morga,Félix Salgado Macedonio,158,"Dec 5, 2025 11:56 am","Dec 5, 2025 12:16 pm"
219,17.5508259,-99.5014623,2,Chilpancingo,,,1210,"Dec 5, 2025 11:56 am","Dec 5, 2025 12:33 pm"
248,,,2,Chilpancingo,Iván Hernández Díaz,Félix Salgado Macedonio,1265,"Dec 5, 2025 11:56 am","Dec 5, 2025 12:12 pm"
341,18.3290618,-99.5260606,3,Iguala,No respondió (NO LEER),,1522,"Dec 5, 2025 11:56 am","Dec 5, 2025 12:02 pm"
341,,,3,Iguala,,,1522,"Dec 5, 2025 11:56 am","Dec 5, 2025 11:56 am"
101711,16.882977,-99.8969583,1,Acapulco,Ninguno (NO LEER),,192,"Dec 5, 2025 11:57 am","Dec 5, 2025 12:09 pm"
10511,16.8154361,-99.8084434,1,Acapulco,Beatriz Mojica Morga,Iván Hernández Díaz,21,"Dec 5, 2025 11:57 am","Dec 5, 2025 12:15 pm"
10509,16.8808875,-99.9460155,1,Acapulco,Javier Saldaña Almazán,Beatriz Mojica Morga,17,"Dec 5, 2025 11:57 am","Dec 5, 2025 12:13 pm"
101710,16.8864139,-99.8161174,1,Acapulco,No respondió (NO LEER),,207,"Dec 5, 2025 11:57 am","Dec 5, 2025 12:14 pm"
10169,16.8601579,-99.8438843,1,Acapulco,Iván Hernández Díaz,Esthela Damián Peralta,468,"Dec 5, 2025 11:57 am","Dec 5, 2025 12:11 pm"
10106,16.8707852,-99.8263654,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,247,"Dec 5, 2025 11:50 am","Dec 5, 2025 12:19 pm"
10106,,,1,Acapulco,,,247,"Dec 5, 2025 11:50 am","Dec 5, 2025 11:50 am"
101709,16.8827783,-99.8200679,1,Acapulco,Félix Salgado Macedonio,Javier Saldaña Almazán,207,"Dec 5, 2025 11:57 am","Dec 5, 2025 12:08 pm"
10347,,,1,Acapulco,Jacinto González Varona,No respondió (NO LEER),2835,"Dec 5, 2025 11:57 am","Dec 5, 2025 12:06 pm"
10508,,,1,Acapulco,,,125,"Dec 5, 2025 11:58 am","Dec 5, 2025 11:58 am"
101714,,,1,Acapulco,Ninguno (NO LEER),,225,"Dec 5, 2025 11:58 am","Dec 5, 2025 12:27 pm"
243,,,2,Chilpancingo,Félix Salgado Macedonio,Iván Hernández Díaz,1265,"Dec 5, 2025 11:58 am","Dec 5, 2025 12:13 pm"
101714,,,1,Acapulco,Esthela Damián Peralta,Félix Salgado Macedonio,225,"Dec 5, 2025 11:59 am","Dec 5, 2025 1:15 pm"
22,,,1,Acapulco,Abelina López Rodríguez,Ninguno (NO LEER),105,"Dec 5, 2025 11:58 am","Dec 5, 2025 12:18 pm"
10401,,,1,Acapulco,Beatriz Mojica Morga,No respondió (NO LEER),114,"Dec 5, 2025 11:58 am","Dec 5, 2025 12:17 pm"
10414,,,1,Acapulco,Félix Salgado Macedonio,Javier Saldaña Almazán,120,"Dec 5, 2025 11:58 am","Dec 5, 2025 12:09 pm"
10413,,,1,Acapulco,Félix Salgado Macedonio,Iván Hernández Díaz,120,"Dec 5, 2025 11:58 am","Dec 5, 2025 12:12 pm"
10045,,,1,Acapulco,,,181,"Dec 5, 2025 11:59 am","Dec 5, 2025 12:05 pm"
10508,,,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),125,"Dec 5, 2025 11:59 am","Dec 5, 2025 12:22 pm"
10512,16.8769129,-99.9100703,1,Acapulco,Pablo Amílcar Sandoval Ballesteros,Beatriz Mojica Morga,21,"Dec 5, 2025 11:59 am","Dec 5, 2025 12:32 pm"
10805,16.8709042,-99.8731384,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,271,"Dec 5, 2025 11:59 am","Dec 5, 2025 12:11 pm"
2111,,,2,Chilpancingo,Jacinto González Varona,Iván Hernández Díaz,1211,"Dec 5, 2025 12:00 pm","Dec 5, 2025 12:10 pm"
217,17.5508259,-99.5014623,2,Chilpancingo,,,1210,"Dec 5, 2025 12:00 pm","Dec 5, 2025 12:13 pm"
232,17.5449647,-99.4835919,2,Chilpancingo,No sabe (NO LEER),,157,"Dec 5, 2025 12:00 pm","Dec 5, 2025 12:13 pm"
10346,,,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,2835,"Dec 5, 2025 12:00 pm","Dec 5, 2025 12:30 pm"
10503,16.9083195,-99.9547946,1,Acapulco,Ninguno (NO LEER),,124,"Dec 5, 2025 12:00 pm","Dec 5, 2025 12:08 pm"
213,,,2,Chilpancingo,No sabe (NO LEER),,1210,"Dec 5, 2025 12:00 pm","Dec 5, 2025 12:15 pm"
236,,,2,Chilpancingo,No respondió (NO LEER),,2822,"Dec 5, 2025 12:01 pm","Dec 5, 2025 12:17 pm"
10118,,,1,Acapulco,No sabe (NO LEER),,278,"Dec 5, 2025 12:01 pm","Dec 5, 2025 12:14 pm"
10408,,,1,Acapulco,Ninguno (NO LEER),,133,"Dec 5, 2025 12:01 pm","Dec 5, 2025 12:19 pm"
12310,18.3276701,-99.5587521,3,Iguala,,,2831,"Dec 5, 2025 12:03 pm","Dec 5, 2025 12:05 pm"
101712,,,1,Acapulco,Abelina López Rodríguez,Jacinto González Varona,192,"Dec 5, 2025 12:04 pm","Dec 5, 2025 12:20 pm"
10117,,,1,Acapulco,Abelina López Rodríguez,Félix Salgado Macedonio,278,"Dec 5, 2025 12:04 pm","Dec 5, 2025 12:22 pm"
10803,16.8528855,-99.8152134,1,Acapulco,Esthela Damián Peralta,Iván Hernández Díaz,296,"Dec 5, 2025 12:04 pm","Dec 5, 2025 12:12 pm"
242,17.5387679,-99.5211152,2,Chilpancingo,Ninguno (NO LEER),,1265,"Dec 5, 2025 12:05 pm","Dec 5, 2025 12:17 pm"
224,17.5476955,-99.4819044,2,Chilpancingo,Beatriz Mojica Morga,Esthela Damián Peralta,1245,"Dec 5, 2025 12:05 pm","Dec 5, 2025 1:11 pm"
10404,,,1,Acapulco,Beatriz Mojica Morga,Félix Salgado Macedonio,1,"Dec 5, 2025 12:05 pm","Dec 5, 2025 12:12 pm"
214,,,2,Chilpancingo,Beatriz Mojica Morga,Félix Salgado Macedonio,1112,"Dec 5, 2025 12:05 pm","Dec 5, 2025 12:23 pm"
101716,16.9008359,-99.8196951,1,Acapulco,Ninguno (NO LEER),,153,"Dec 5, 2025 12:05 pm","Dec 5, 2025 12:20 pm"
10114,,,1,Acapulco,Ninguno (NO LEER),,278,"Dec 5, 2025 12:05 pm","Dec 5, 2025 12:20 pm"
10113,,,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),278,"Dec 5, 2025 12:06 pm","Dec 5, 2025 12:18 pm"
233,,,2,Chilpancingo,,,1245,"Dec 5, 2025 12:06 pm","Dec 5, 2025 12:19 pm"
10510,,,1,Acapulco,Ninguno (NO LEER),,9,"Dec 5, 2025 12:06 pm","Dec 5, 2025 12:25 pm"
